日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240329,7433,伯東,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240329,7434,オータケ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7435,ナ・デックス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7438,コンドーテック,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7442,中山福,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7443,横浜魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7444,ハリマ共和物産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7445,ライトオン,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7446,東北化学薬品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7447,ナガイレーベン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7450,サンデー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7451,三菱食品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240329,7453,良品計画,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240329,7455,パリミキホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7456,松田産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240329,7458,第一興商,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240329,7459,メディパルホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240329,7460,ヤギ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7461,キムラ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7462,ＣＡＰＩＴＡ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7463,アドヴァングループ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7464,セフテック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7466,ＳＰＫ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7467,萩原電気ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7472,鳥羽洋行,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7475,アルビス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7476,アズワン,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240329,7477,ムラキ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7480,スズデン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7481,尾家産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7482,シモジマ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7483,ドウシシャ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7486,サンリン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7487,小津産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7490,日新商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7494,コナカ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7500,西川計測,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7501,ティムコ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7502,プラザホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7504,高速,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7505,扶桑電通,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7506,ハウス　オブ　ローゼ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7508,Ｇ‐７ホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7509,アイエーグループ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7510,たけびし,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7512,イオン北海道,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7513,コジマ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7514,ヒマラヤ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7515,マルヨシセンター,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7516,コーナン商事,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7518,ネットワンシステムズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20240329,7520,エコス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7521,ムサシ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7522,ワタミ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7523,アールビバン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7524,マルシェ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7525,リックス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7527,システムソフト,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7531,清和中央ホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7532,パン・パシフィック・インターナショナルホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240329,7537,丸文,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7538,大水,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7539,アイナボホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7544,スリーエフ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7545,西松屋チェーン,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7550,ゼンショーホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240329,7551,ウェッズ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機,-,-
20240329,7552,ハピネット,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240329,7554,幸楽苑ホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7555,大田花き,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7559,ジーエフシー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7561,ハークスレイ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7562,安楽亭,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7564,ワークマン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7565,萬世電機,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7567,栄電子,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7570,橋本総業ホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7571,ヤマノホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7575,日本ライフライン,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240329,7578,ニチリョク,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7581,サイゼリヤ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7585,かんなん丸,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7590,タカショー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7593,ＶＴホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7595,アルゴグラフィックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7596,魚力,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7599,ＩＤＯＭ,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240329,7600,日本エム・ディ・エム,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7601,ポプラ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7602,カーチスホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7603,マックハウス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7604,梅の花,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7605,フジ・コーポレーション,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7606,ユナイテッドアローズ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7607,進和,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7608,エスケイジャパン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7609,ダイトロン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7610,テイツー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7611,ハイデイ日高,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7613,シークス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240329,7614,オーエムツーネットワーク,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7615,ＹＵ－ＷＡ　Ｃｒｅａｔｉｏｎ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7616,コロワイド,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240329,7619,田中商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7621,うかい,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7623,サンオータス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7624,ＮａＩＴＯ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7625,グローバルダイニング,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7628,オーハシテクニカ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7630,壱番屋,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240329,7634,星医療酸器,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7635,杉田エース,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7636,ハンズマン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7637,白銅,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7640,トップカルチャー,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7643,ダイイチ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7646,ＰＬＡＮＴ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7647,音通,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7649,スギホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240329,7670,オーウエル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7673,ダイコー通産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,7676,グッドスピード,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,7677,ヤシマキザイ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7678,あさくま,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7679,薬王堂ホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7680,軽自動車館,PRO Market,6100,小売業,14,小売,-,-
20240329,7681,レオクラン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7682,浜木綿,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7683,ダブルエー,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7686,カクヤスグループ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7687,ミクリード,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7689,コパ・コーポレーション,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7690,カレント自動車,PRO Market,6050,卸売業,13,商社・卸売,-,-
20240329,7691,Ｃ　Ｃｈａｎｎｅｌ,PRO Market,6100,小売業,14,小売,-,-
20240329,7692,アースインフィニティ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,7693,北海道歯科産業,PRO Market,6050,卸売業,13,商社・卸売,-,-
20240329,7694,いつも,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,7695,交換できるくん,グロース（内国株式）,6100,小売業,14,小売,-,-
20240329,7698,アイスコ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7699,オムニ・プラス・システム・リミテッド　ＪＤＲ,グロース（外国株式）,6050,卸売業,13,商社・卸売,-,-
20240329,7701,島津製作所,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20240329,7702,ＪＭＳ,スタンダード（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7705,ジーエルサイエンス,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7707,プレシジョン・システム・サイエンス,グロース（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7709,クボテック,スタンダード（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7711,助川電気工業,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7713,シグマ光機,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7715,長野計器,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
20240329,7716,ナカニシ,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7717,ブイ・テクノロジー,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7718,スター精密,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20240329,7719,東京衡機,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7721,東京計器,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7722,国際計測器,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7723,愛知時計電機,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7725,インターアクション,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7726,黒田精工,スタンダード（内国株式）,3600,機械,8,機械,-,-
20240329,7727,オーバル,スタンダード（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7729,東京精密,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20240329,7730,マニー,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20240329,7731,ニコン,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20240329,7732,トプコン,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20240329,7733,オリンパス,プライム（内国株式）,3750,精密機器,9,電機・精密,2,TOPIX Large70
20240329,7734,理研計器,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
20240329,7735,ＳＣＲＥＥＮホールディングス,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,7739,キヤノン電子,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,7740,タムロン,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
20240329,7741,ＨＯＹＡ,プライム（内国株式）,3750,精密機器,9,電機・精密,1,TOPIX Core30
20240329,7743,シード,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7744,ノーリツ鋼機,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
20240329,7745,Ａ＆Ｄホロンホールディングス,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
20240329,7746,岡本硝子,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7747,朝日インテック,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20240329,7749,メディキット,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7751,キヤノン,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20240329,7752,リコー,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,7760,ＩＭＶ,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7762,シチズン時計,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
20240329,7769,リズム,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7771,日本精密,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7774,ジャパン・ティッシュエンジニアリング,グロース（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7775,大研医器,スタンダード（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7776,セルシード,グロース（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7777,スリー・ディー・マトリックス,グロース（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7779,ＣＹＢＥＲＤＹＮＥ,グロース（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7780,メニコン,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20240329,7781,平山ホールディングス,スタンダード（内国株式）,3750,精密機器,9,電機・精密,-,-
20240329,7782,シンシア,スタンダード（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240329,7790,バルコス,PRO Market,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7791,ドリームベッド,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7792,コラントッテ,グロース（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7793,イメージ・マジック,グロース（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7794,イーディーピー,グロース（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7795,ＫＹＯＲＩＴＳＵ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7800,アミファ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7803,ブシロード,グロース（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7804,ビーアンドピー,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7805,プリントネット,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7806,ＭＴＧ,グロース（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7807,幸和製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7808,シー・エス・ランバー,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7809,壽屋,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7810,クロスフォー,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7811,中本パックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7812,クレステック,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7813,プラッツ,グロース（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7814,日本創発グループ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7815,東京ボード工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7816,スノーピーク,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7817,パラマウントベッドホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7818,トランザクション,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7819,粧美堂,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7820,ニホンフラッシュ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7821,前田工繊,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7822,永大産業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7823,アートネイチャー,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7826,フルヤ金属,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7827,オービス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7829,サマンサタバサジャパンリミテッド,グロース（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7831,ウイルコホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7832,バンダイナムコホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,2,TOPIX Large70
20240329,7833,アイフィスジャパン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7836,アビックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7837,アールシーコア,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7839,ＳＨＯＥＩ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7840,フランスベッドホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7841,遠藤製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7844,マーベラス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7846,パイロットコーポレーション,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20240329,7847,グラファイトデザイン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7849,スターツ出版,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240329,7850,総合商研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7851,カワセコンピュータサプライ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7856,萩原工業,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7857,セキ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7859,アルメディオ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7860,エイベックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7863,平賀,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7864,フジシールインターナショナル,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7865,ピープル,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7867,タカラトミー,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20240329,7868,広済堂ホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7871,フクビ化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240329,7872,エステールホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7874,レック,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240329,7875,竹田ｉＰホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7877,永大化工,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240329,7878,光・彩,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7879,ノダ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7883,サンメッセ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7885,タカノ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7886,ヤマト・インダストリー,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240329,7887,南海プライウッド,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7888,三光合成,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240329,7893,プロネクサス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7896,セブン工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7897,ホクシン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7898,ウッドワン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7901,マツモト,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7902,ソノコム,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7906,ヨネックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20240329,7908,きもと,スタンダード（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240329,7911,ＴＯＰＰＡＮホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20240329,7912,大日本印刷,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20240329,7914,共同印刷,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7915,ＮＩＳＳＨＡ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7916,光村印刷,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7917,藤森工業,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240329,7918,ヴィア・ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240329,7919,野崎印刷紙業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
